Category,Latitude,Longitude
Residential,27.7515782,85.3454826
Residential,27.7516099,85.3454395
Residential,27.7528958,85.3406164
Residential,27.7527037,85.3401512
Residential,27.7530366,85.3406651
Residential,27.7534372,85.3410359
Residential,27.7534076,85.340945
Residential,27.7539801,85.3405059
Residential,27.7529571,85.3413734
Residential,27.7589911,85.3501401
Residential,27.7549947,85.3479567
Residential,27.7589932,85.350079
Residential,27.758754,85.3501336
Residential,27.7585015,85.3499003
Residential,27.7567756,85.3462399
Residential,27.7566601,85.3464794
Residential,27.7567305,85.3462078
Residential,27.7567704,85.3461523
Residential,27.7564403,85.3462425
Residential,27.7566377,85.3462777
Residential,27.7565218,85.3462841
Residential,27.7568144,85.3460157
Residential,27.7567018,85.3461501
Residential,27.7566875,85.3463231
Residential,27.7594936,85.350386
Residential,27.7552538,85.3480139
Residential,27.7547961,85.3475197
Residential,27.7551842,85.3479443
Residential,27.7584802,85.3490866
Residential,27.7557146,85.3450952
Residential,27.7556976,85.3445042
Residential,27.7560005,85.344723
Residential,27.7561983,85.3444621
Residential,27.7590819,85.3493566
Residential,27.7580272,85.3492054
Residential,27.7580348,85.3491576
Residential,27.7572007,85.3490941
Residential,27.752945,85.3447522
Residential,27.7529307,85.3450034
Residential,27.7534521,85.3451667
Residential,27.753185,85.3453617
Residential,27.7530608,85.3457992
Residential,27.7531129,85.3456964
Residential,27.752877,85.3449548
Residential,27.7535778,85.345207
Residential,27.758164,85.3490845
Residential,27.7579667,85.349019
Residential,27.7581784,85.349093
Residential,27.7586682,85.3488886
Residential,27.7587895,85.3490738
Residential,27.7590448,85.3478719
Residential,27.7587971,85.3485042
Residential,27.7587967,85.3490826
Residential,27.7587724,85.3478075
Residential,27.7589568,85.3482232
Residential,27.7588376,85.3484929
Residential,27.7588922,85.3477373
Residential,27.7588667,85.3484783
Residential,27.7588083,85.347804
Residential,27.75879,85.3477712
Residential,27.7579855,85.3481647
Residential,27.7579949,85.3482353
Residential,27.7579915,85.3482315
Residential,27.7537872,85.3411187
Residential,27.7533457,85.3409855
Residential,27.7532189,85.3404161
Residential,27.75314,85.3407283
Residential,27.7524875,85.3413634
Residential,27.7525375,85.3414972
Residential,27.752614,85.3411403
Residential,27.7551503,85.3480968
Residential,27.755142,85.3479339
Residential,27.7551675,85.3479999
Residential,27.752548,85.3415075
Residential,27.7585625,85.3497066
Residential,27.7582952,85.3496121
Residential,27.7582882,85.3494935
Residential,27.7587655,85.349862
Residential,27.7564694,85.346157
Residential,27.7566445,85.346474
Residential,27.7565132,85.3464696
Residential,27.756639,85.3462751
Residential,27.7564971,85.346164
Residential,27.7524709,85.3400239
Residential,27.7537728,85.3408768
Residential,27.7529084,85.3405665
Residential,27.7527847,85.3406246
Residential,27.7525691,85.3414295
Residential,27.7566035,85.3461788
Residential,27.7566474,85.346223
Residential,27.7566448,85.3461299
Residential,27.7567851,85.346442
Residential,27.7565211,85.346514
Residential,27.7567707,85.3465028
Residential,27.7567586,85.3464819
Residential,27.7567511,85.346464
Residential,27.7567592,85.3462366
Residential,27.7566462,85.346159
Residential,27.7537437,85.3442956
Residential,27.7538629,85.3440146
Residential,27.7542262,85.3441777
Residential,27.7537063,85.3440602
Residential,27.7542236,85.343669
Residential,27.7565848,85.3485365
Residential,27.7566238,85.3484105
Residential,27.7565342,85.3486283
Residential,27.7565855,85.3483651
Residential,27.7564142,85.3485483
Residential,27.7565216,85.3486402
Residential,27.7561973,85.3492326
Residential,27.7563974,85.3486551
Residential,27.7550979,85.3455928
Residential,27.7552145,85.3455493
Residential,27.755139,85.3455628
Residential,27.7547941,85.3478021
Residential,27.7497905,85.3429772
Residential,27.7497916,85.3434159
Residential,27.7499144,85.3432382
Residential,27.7530783,85.3447831
Residential,27.7538184,85.3448366
Residential,27.7538462,85.3450137
Residential,27.7538672,85.3452224
Residential,27.7598106,85.3506597
Residential,27.7589061,85.3501396
Residential,27.7587004,85.3503556
Residential,27.7588385,85.3501928
Residential,27.7589267,85.3497364
Residential,27.7587672,85.3498337
Residential,27.7583932,85.3490837
Residential,27.7594139,85.3504619
Residential,27.7602757,85.3505293
Residential,27.7584885,85.3495883
Residential,27.7534102,85.3422449
Residential,27.7534931,85.3422505
Residential,27.7537902,85.3434013
Residential,27.7535882,85.3448828
Residential,27.7533813,85.3448579
Residential,27.753834,85.3449843
Residential,27.7533507,85.345052
Residential,27.6430007,85.3233304
Residential,27.7495781,85.3427455
Residential,27.7535852,85.3437593
Residential,27.7500813,85.3430273
Residential,27.7498319,85.3431646
Residential,27.7498155,85.3428926
Residential,27.7497338,85.3432068
Residential,27.7496247,85.3431793
Residential,27.749742,85.3432609
Residential,27.7498605,85.3434
Residential,27.7491703,85.3427425
Residential,27.7494086,85.3427245
Residential,27.7521694,85.3411943
Residential,27.752295,85.3423683
Residential,27.7525337,85.3413532
Residential,27.7518546,85.3416226
Residential,27.7520036,85.341493
Residential,27.7523589,85.3425281
Residential,27.7521123,85.3415874
Residential,27.752687,85.3418243
Residential,27.7527563,85.3419207
Residential,27.7534138,85.3422359
Residential,27.7537566,85.3431453
Residential,27.7538737,85.3432186
Residential,27.7558212,85.3438761
Residential,27.7558002,85.3443975
Residential,27.7560172,85.3447263
Residential,27.755931,85.3449786
Residential,27.7558945,85.3452288
Residential,27.7558994,85.345532
Residential,27.7559706,85.3438542
Residential,27.7561271,85.3433212
Residential,27.7558519,85.3455185
Residential,27.7558302,85.3439163
Residential,27.7558698,85.3437316
Residential,27.7561496,85.343213
Residential,27.7561246,85.3439353
Residential,27.7560612,85.3451043
Residential,27.7560113,85.343363
Residential,27.7549009,85.3477052
Residential,27.7549129,85.3480159
Residential,27.7516673,85.345538
Residential,27.7505991,85.3445376
Residential,27.7548143,85.3479057
Residential,27.7548355,85.3476209
Residential,27.7550105,85.3479372
Residential,27.7585219,85.3495132
Residential,27.758331,85.3494171
Residential,27.7583608,85.3493766
Residential,27.7584763,85.3494784
Residential,27.7546418,85.3476874
Residential,27.7546525,85.3479991
Residential,27.7545437,85.3478103
Residential,27.7516946,85.3455895
Residential,27.7514831,85.3454968
Residential,27.7512797,85.3454679
Residential,27.7516354,85.3456069
Residential,27.7558016,85.3453043
Residential,27.7554591,85.3417654
Residential,27.7555156,85.3453326
Residential,27.7545688,85.3478813
Residential,27.7549619,85.3480497
Residential,27.7512633,85.345375
Residential,27.7513643,85.3452483
Residential,27.7586544,85.348047
Residential,27.7587636,85.3479817
Residential,27.7587273,85.3480622
Residential,27.7553969,85.3415195
Residential,27.7553653,85.3417168
Residential,27.7561316,85.3433524
Residential,27.7560002,85.3451616
Residential,27.752595,85.3413496
Residential,27.7523389,85.3416647
Residential,27.7525988,85.3414457
Residential,27.7533512,85.3415443
Residential,27.7548387,85.3456832
Residential,27.7533616,85.3430056
Residential,27.7528054,85.3440604
Residential,27.7534619,85.3438612
Residential,27.7538344,85.3431323
Residential,27.7536212,85.3436884
Residential,27.7586296,85.3498437
Residential,27.7580368,85.3491187
Residential,27.7586933,85.3499061
Residential,27.7586889,85.3498651
Residential,27.7584187,85.3494191
Residential,27.7543423,85.3464928
Residential,27.7543405,85.3465164
Residential,27.7548189,85.3457175
Residential,27.7551472,85.3454926
Residential,27.754161,85.3468474
Residential,27.7547966,85.3457357
Residential,27.7541847,85.346862
Residential,27.7548625,85.3457129
Residential,27.7552563,85.3459168
Residential,27.7530641,85.3451819
Residential,27.7534934,85.3444819
Residential,27.7533769,85.3447024
Residential,27.7535422,85.3447008
Residential,27.7533163,85.3447187
Residential,27.753348,85.3445799
Residential,27.7524958,85.3415876
Residential,27.7525516,85.3413865
Residential,27.7528505,85.3418008
Residential,27.7533047,85.3431523
Residential,27.7532278,85.3431881
Residential,27.7531897,85.3440748
Residential,27.7531716,85.3442209
Residential,27.753277,85.3439189
Residential,27.7531903,85.3438122
Residential,27.7529762,85.3441687
Residential,27.752869,85.3439447
Residential,27.7536728,85.3431891
Residential,27.7529102,85.3440096
Residential,27.7530875,85.3431833
Residential,27.7531579,85.3433781
Residential,27.7529816,85.3434078
Residential,27.753039,85.3431256
Residential,27.7528984,85.3431251
Residential,27.752884,85.3429987
Residential,27.7533245,85.3426844
Residential,27.7530507,85.3424227
Residential,27.7533582,85.3426791
Residential,27.7541877,85.3442424
Residential,27.7542656,85.3445815
Residential,27.7539198,85.3437033
Residential,27.7524669,85.3413879
Residential,27.7534654,85.3447302
Residential,27.7533731,85.3446413
Residential,27.753315,85.3445353
Residential,27.7534151,85.3448812
Residential,27.7541938,85.3436467
Residential,27.7541546,85.3443781
Residential,27.7542329,85.3443909
Residential,27.754451,85.344031
Residential,27.7538818,85.344097
Residential,27.753976,85.3441439
Residential,27.7541378,85.3442612
Residential,27.7563484,85.3486997
Residential,27.7563533,85.3487344
Residential,27.7563803,85.3478297
Residential,27.7564098,85.3488416
Residential,27.7564593,85.3487696
Residential,27.75642,85.3486799
Residential,27.7565355,85.3489615
Residential,27.75642,85.3486991
Residential,27.7509582,85.3414878
Residential,27.7520505,85.3419747
Residential,27.7521475,85.3420578
Residential,27.7522523,85.3422274
Residential,27.7510861,85.3412888
Residential,27.7523836,85.341921
Residential,27.7507965,85.341108
Residential,27.7546064,85.3477928
Residential,27.7494193,85.3424563
Residential,27.7548918,85.3474804
Residential,27.7499429,85.3425236
Residential,27.7544618,85.3478365
Residential,27.7494046,85.3432919
Residential,27.7493151,85.3434042
Residential,27.7583162,85.3500082
Residential,27.7582836,85.3500019
Residential,27.7585861,85.3498443
Residential,27.7603619,85.3504963
Residential,27.7603508,85.3505257
Residential,27.7605214,85.3498818
Residential,27.7543843,85.3478109
Residential,27.7557121,85.3437992
Residential,27.7561273,85.3440673
Residential,27.7560343,85.3441399
Residential,27.7558198,85.3449607
Residential,27.7561,85.3442681
Residential,27.7603863,85.3506126
Residential,27.7606216,85.3503809
Residential,27.7604936,85.3499348
Residential,27.7508359,85.3454024
Residential,27.7493012,85.3453379
Residential,27.7505124,85.3452547
Residential,27.7589487,85.3504023
Residential,27.7586874,85.3503362
Residential,27.75864,85.3499756
Residential,27.7585066,85.3501141
Residential,27.7508083,85.3453427
Residential,27.7524332,85.3407403
Residential,27.7523785,85.3407356
Residential,27.7525769,85.3400556
Residential,27.7527023,85.3400683
Residential,27.7526494,85.3400131
Residential,27.7504363,85.3413371
Residential,27.7511132,85.34185
Residential,27.7587057,85.3476116
Residential,27.75877,85.3481526
Residential,27.7582466,85.3476165
Residential,27.7579547,85.3479012
Residential,27.758099,85.3477698
Residential,27.7588302,85.348152
Residential,27.7510999,85.3419109
Residential,27.7504383,85.3413861
Residential,27.7541262,85.3466303
Residential,27.7543582,85.3463966
Residential,27.7541658,85.3464795
Residential,27.7542134,85.3465757
Residential,27.7543714,85.3468999
Residential,27.7543623,85.3470024
Residential,27.751427,85.3424774
Residential,27.7520577,85.3421103
Residential,27.7507006,85.3411206
Residential,27.7525528,85.3417695
Residential,27.7534429,85.3447273
Residential,27.7538167,85.3466344
Residential,27.7545855,85.3447229
Residential,27.7543237,85.3470823
Residential,27.7547188,85.3465884
Residential,27.754853,85.3470725
Residential,27.7544494,85.3468602
Residential,27.7544232,85.346972
Residential,27.7547151,85.3472612
Residential,27.7544856,85.3471022
Residential,27.7545773,85.3470798
Residential,27.7546376,85.34688
Residential,27.7546289,85.347293
Residential,27.7549309,85.3474519
Residential,27.7494558,85.3428852
Residential,27.7499727,85.3429183
Residential,27.7499228,85.3430089
Residential,27.7499541,85.3427348
Residential,27.7499713,85.3429608
Residential,27.7500225,85.3427168
Residential,27.7524044,85.3407202
Residential,27.7522741,85.3406184
Residential,27.7524746,85.3406844
Residential,27.7528503,85.3397468
Residential,27.7526697,85.3400434
Residential,27.7527858,85.3412375
Residential,27.7524908,85.3400455
Residential,27.7499269,85.3422821
Residential,27.7498337,85.3421354
Residential,27.7530048,85.3434868
Residential,27.7531389,85.3427123
Residential,27.7530317,85.3441304
Residential,27.7531148,85.3429676
Residential,27.7529085,85.3426439
Residential,27.7526804,85.3429275
Residential,27.7527025,85.3428568
Residential,27.7526977,85.3437966
Residential,27.7526564,85.3428942
Residential,27.7526524,85.3428696
Residential,27.7534561,85.3446779
Residential,27.7542026,85.3446013
Residential,27.7541455,85.3447035
Residential,27.7543385,85.3443174
Residential,27.7545265,85.3477735
Residential,27.7546601,85.3477016
Residential,27.7543749,85.3476936
Residential,27.754533,85.3475257
Residential,27.758837,85.349799
Residential,27.7583231,85.3493883
Residential,27.7604691,85.3501438
Residential,27.7595549,85.3504044
Residential,27.7595476,85.3503941
Residential,27.7545074,85.3478754
Residential,27.7543329,85.3476963
Residential,27.754392,85.3478502
Residential,27.7545255,85.3478577
Residential,27.7588102,85.3498213
Residential,27.7583016,85.3494473
Residential,27.7547923,85.3474843
Residential,27.7577294,85.3487624
Residential,27.760042,85.3504582
Residential,27.7546056,85.3478947
Residential,27.7544622,85.3477142
Residential,27.7545307,85.3476983
Residential,27.7499119,85.342885
Residential,27.7499742,85.3431286
Residential,27.7501655,85.342351
Residential,27.7499444,85.3423767
Residential,27.7498572,85.3428439
Residential,27.7527621,85.3428516
Residential,27.7550365,85.3419423
Residential,27.7494073,85.3428577
Residential,27.7501856,85.3424159
Residential,27.7503548,85.3430605
Residential,27.7501173,85.3423905
Residential,27.748606,85.3404827
Residential,27.7582616,85.3474709
Residential,27.758521,85.3487562
Residential,27.7602655,85.3488657
Residential,27.7579549,85.3479411
Residential,27.7589243,85.3478487
Residential,27.7580186,85.3475177
Residential,27.7543097,85.347176
Residential,27.7553214,85.3456354
Residential,27.7588359,85.3470162
Residential,27.7564439,85.345683
Residential,27.7543468,85.346952
Residential,27.7543657,85.3471274
Residential,27.7546866,85.3468698
Residential,27.7563162,85.3457831
Residential,27.7551338,85.3471695
Residential,27.7581873,85.3497181
Residential,27.7581838,85.3502391
Residential,27.7583545,85.3499908
Residential,27.7584821,85.3500274
Residential,27.7548219,85.3473781
Residential,27.7554815,85.3458725
Residential,27.7564572,85.3460692
Residential,27.7530441,85.3453665
Residential,27.7529121,85.3456177
Residential,27.7509524,85.3459074
Residential,27.7509434,85.3454403
Residential,27.7520209,85.3460057
Residential,27.7537228,85.3430289
Residential,27.75359,85.3438117
Residential,27.7529124,85.3442008
Residential,27.7533129,85.3433563
Residential,27.7529138,85.3428836
Residential,27.7528702,85.3428919
Residential,27.7532847,85.3426298
Residential,27.7533643,85.3425304
Residential,27.753458,85.3427152
Residential,27.7529495,85.3441937
Residential,27.7546353,85.3428755
Residential,27.7546586,85.3437967
Residential,27.7542853,85.3423125
Residential,27.7542924,85.3423854
Residential,27.7542002,85.3440021
Residential,27.7537797,85.3439646
Residential,27.7543181,85.3421519
Residential,27.754049,85.3425436
Residential,27.7556108,85.3424749
Residential,27.7557269,85.3440033
Residential,27.7562,85.3438129
Residential,27.756283,85.3432094
Residential,27.7485989,85.3405053
Residential,27.7544795,85.3476812
Residential,27.7544314,85.347753
Residential,27.7544272,85.3477803
Residential,27.7550524,85.3478293
Residential,27.754194,85.3473711
Residential,27.7547532,85.3478948
Residential,27.754393,85.3477966
Residential,27.754545,85.3477567
Residential,27.7509448,85.3452569
Residential,27.7510558,85.3457029
Residential,27.7506613,85.3423516
Residential,27.7510309,85.3422198
Residential,27.7506578,85.342281
Residential,27.7507789,85.3421391
Residential,27.7510979,85.3426311
Residential,27.7508425,85.3422013
Residential,27.7507688,85.3422521
Residential,27.7509903,85.3425767
Residential,27.7510619,85.3427967
Residential,27.7544048,85.3475906
Residential,27.7585525,85.3473826
Residential,27.7585514,85.3473925
Residential,27.7582611,85.3484973
Residential,27.7585699,85.3474688
Residential,27.7582535,85.3485025
Residential,27.7603018,85.3489736
Residential,27.7540056,85.3476211
Residential,27.76033,85.3494153
Residential,27.760327,85.3495806
Residential,27.7602748,85.3489619
Residential,27.7602699,85.349532
Residential,27.7602482,85.3489497
Residential,27.7497699,85.3417298
Residential,27.7529622,85.3457401
Residential,27.7530452,85.3452692
Residential,27.7547237,85.3446931
Residential,27.7548727,85.3446126
Residential,27.7578677,85.3494125
Residential,27.7585497,85.3501023
Residential,27.7586355,85.3503032
Residential,27.7604158,85.3488901
Residential,27.7603674,85.3489197
Residential,27.7604217,85.3489192
Residential,27.7603727,85.3488887
Residential,27.7603835,85.3488964
Residential,27.7603797,85.3487292
Residential,27.7603849,85.3487349
Residential,27.7543071,85.3477445
Residential,27.7538596,85.3474136
Residential,27.7542636,85.3475536
Residential,27.7544584,85.3476038
Residential,27.7517432,85.3387576
Residential,27.7524545,85.3452482
Residential,27.7519746,85.3457559
Residential,27.7599712,85.3494622
Residential,27.7566,85.3461616
Residential,27.7565472,85.3458731
Residential,27.7563573,85.3463387
Residential,27.7564106,85.3462667
Residential,27.7565808,85.3463035
Residential,27.7563601,85.3459072
Residential,27.7569634,85.3465916
Residential,27.7572812,85.3461034
Residential,27.7565102,85.346182
Residential,27.7563855,85.346077
Residential,27.7568172,85.3465751
Residential,27.7563514,85.3463233
Residential,27.7573967,85.3469278
Residential,27.7568184,85.3460328
Residential,27.7567563,85.3463976
Residential,27.7567241,85.3463379
Residential,27.7563351,85.3459254
Residential,27.7567949,85.3464317
Residential,27.7573985,85.3474099
Residential,27.7535554,85.3404889
Residential,27.7534076,85.3412829
Residential,27.7537839,85.3405359
Residential,27.753821,85.3409562
Residential,27.753597,85.341277
Residential,27.7538109,85.3406706
Residential,27.753648,85.3411025
Residential,27.7537932,85.3404417
Residential,27.7528931,85.3398188
Residential,27.7535027,85.3406347
Residential,27.7494544,85.3428717
Residential,27.7582036,85.3498216
Residential,27.758197,85.3500399
Residential,27.7562455,85.3462512
Residential,27.7563297,85.3461952
Residential,27.7566222,85.3476999
Residential,27.7567615,85.3459839
Residential,27.756337,85.3458955
Residential,27.7562024,85.3460853
Residential,27.7564417,85.3464
Residential,27.7561915,85.3457623
Residential,27.7571478,85.3461162
Residential,27.7572118,85.3462121
Residential,27.7562024,85.3460853
Residential,27.7564039,85.3461778
Residential,27.7561915,85.3457623
Residential,27.7562391,85.3458031
Residential,27.756287,85.3459776
Residential,27.756533,85.3464238
Residential,27.7564761,85.3470494
Residential,27.7573146,85.3464742
Residential,27.757255,85.3464114
Residential,27.7571605,85.3469375
Residential,27.7573442,85.3467232
Residential,27.7568756,85.3461779
Residential,27.7572181,85.3466402
Residential,27.7574679,85.3470988
Residential,27.7565817,85.3458557
Residential,27.7564477,85.3461965
Residential,27.7562878,85.3460742
Residential,27.7546856,85.3450076
Residential,27.7546143,85.3451514
Residential,27.7548909,85.3449006
Residential,27.754905,85.3448831
Residential,27.7501345,85.3417148
Residential,27.750304,85.3415637
Residential,27.7510716,85.3425868
Residential,27.750536,85.3422972
Residential,27.7507077,85.3411012
Residential,27.7530047,85.343031
Residential,27.7533133,85.34254
Residential,27.753252,85.3423423
Residential,27.753008,85.34256
Residential,27.7528563,85.3431589
Residential,27.7523503,85.3442345
Residential,27.7523805,85.3442177
Residential,27.7547569,85.3469272
Residential,27.7545923,85.3472831
Residential,27.756281,85.346119
Residential,27.7540249,85.343464
Residential,27.754486,85.3438989
Residential,27.7545642,85.3432357
Residential,27.7538208,85.3421744
Residential,27.7544156,85.342141
Residential,27.7542059,85.3441173
Residential,27.7541642,85.3425829
Residential,27.7547068,85.3424614
Residential,27.7538037,85.3432121
Residential,27.7561912,85.3460428
Residential,27.7537296,85.3436333
Residential,27.7546338,85.3473492
Residential,27.7501758,85.3416566
Residential,27.7565077,85.3488449
Residential,27.757039,85.3483219
Residential,27.7567497,85.3468763
Residential,27.757745,85.3482074
Residential,27.7507658,85.3419287
Residential,27.7493975,85.3432514
Residential,27.7494062,85.3417898
Residential,27.7502924,85.3422393
Residential,27.7498558,85.3415163
Residential,27.7497447,85.341625
Residential,27.7499495,85.3412192
Residential,27.7501767,85.3415437
Residential,27.7498793,85.3416021
Residential,27.7502755,85.3414077
Residential,27.7499909,85.3414444
Residential,27.7524134,85.3403675
Residential,27.7528157,85.3397873
Residential,27.7486939,85.3409806
Residential,27.748785,85.3410666
Residential,27.7485368,85.3407225
Residential,27.7484332,85.3405004
Residential,27.7489478,85.3413774
Residential,27.7486025,85.3409447
Residential,27.7485968,85.3411421
Residential,27.7491327,85.3410642
Residential,27.7505998,85.3413877
Residential,27.7551595,85.3447784
Residential,27.7547161,85.3450286
Residential,27.7546136,85.3449797
Residential,27.7549528,85.3447674
Residential,27.754908,85.3450926
Residential,27.7546715,85.3452552
Residential,27.7551027,85.3454763
Residential,27.7551483,85.345422
Residential,27.7525829,85.3401346
Residential,27.752611,85.3404513
Residential,27.7532301,85.3396462
Residential,27.7540599,85.3382482
Residential,27.7562202,85.3461036
Residential,27.7562946,85.3461757
Residential,27.7564319,85.3461263
Residential,27.7561323,85.3461387
Residential,27.7558456,85.3461975
Residential,27.7560429,85.3462389
Residential,27.7560446,85.3460727
Residential,27.7562057,85.3461295
Residential,27.7560482,85.3461516
Residential,27.756964,85.3469092
Residential,27.7575193,85.3478014
Residential,27.7564048,85.3492129
Residential,27.7563049,85.3470714
Residential,27.7562965,85.3461121
Residential,27.7559124,85.3462469
Residential,27.7558742,85.346263
Residential,27.7525605,85.344137
Residential,27.7526516,85.344238
Residential,27.7533861,85.3446281
Residential,27.7532749,85.3445316
Residential,27.7523429,85.344683
Residential,27.7523809,85.3445323
Residential,27.7525647,85.3434398
Residential,27.7568838,85.3492904
Residential,27.7565429,85.348743
Residential,27.7565233,85.348785
Residential,27.7564285,85.3487984
Residential,27.756592,85.3468843
Residential,27.7564136,85.3487476
Residential,27.7577566,85.3483201
Residential,27.7564342,85.3493701
Residential,27.7571194,85.3489925
Residential,27.7566913,85.3470174
Residential,27.7578485,85.3480334
Residential,27.7537595,85.3473287
Residential,27.7541727,85.3475043
Residential,27.7541438,85.3475955
Residential,27.757756,85.348939
Residential,27.757388,85.3486215
Residential,27.7604351,85.3504404
Residential,27.7600605,85.3504514
Residential,27.7600854,85.3506747
Residential,27.7601796,85.3495922
Residential,27.7601647,85.3495447
Residential,27.7600115,85.3494374
Residential,27.7600846,85.349639
Residential,27.7601246,85.3496918
Residential,27.7602578,85.3496522
Residential,27.7598818,85.3494317
Residential,27.7599079,85.3496159
Residential,27.7599489,85.3496068
Residential,27.7600113,85.349679
Residential,27.7607038,85.3499537
Residential,27.757737,85.3493274
Residential,27.7518925,85.3413252
Residential,27.7537049,85.3473536
Residential,27.7604081,85.349245
Residential,27.7534685,85.3468939
Residential,27.7594958,85.3499105
Residential,27.7494006,85.3416399
Residential,27.7493946,85.3423749
Residential,27.7563384,85.3486626
Residential,27.7569367,85.3492461
Residential,27.7601891,85.3495134
Residential,27.760031,85.3493478
Residential,27.7602827,85.3495279
Residential,27.7603137,85.3493968
Residential,27.759989,85.3494129
Residential,27.7599266,85.3493839
Residential,27.7602915,85.3492118
Residential,27.7600613,85.3494343
Residential,27.7600917,85.349413
Residential,27.7579111,85.347848
Residential,27.7574943,85.3468587
Residential,27.7574104,85.3473481
Residential,27.7580855,85.3477153
Residential,27.757417,85.3474878
Residential,27.7575274,85.3473623
Residential,27.7574115,85.34728
Residential,27.7579229,85.347869
Residential,27.7580088,85.3476819
Residential,27.7575786,85.3471537
Residential,27.7566738,85.3463457
Residential,27.7561728,85.3462965
Residential,27.7560557,85.3461342
Residential,27.7559046,85.3461308
Residential,27.7560058,85.3463546
Residential,27.7602624,85.3503609
Residential,27.7607236,85.3498002
Residential,27.7608471,85.3498539
Residential,27.7601831,85.3504952
Residential,27.7602417,85.3502279
Residential,27.7541502,85.3476884
Residential,27.7538604,85.347475
Residential,27.7539665,85.3472595
Residential,27.753847,85.3472893
Residential,27.7533717,85.3468783
Residential,27.7549103,85.3453328
Residential,27.7550495,85.3453985
Residential,27.7547325,85.3449495
Residential,27.7552864,85.3455102
Residential,27.7550146,85.3449313
Residential,27.7550681,85.34504
Residential,27.7548298,85.3455584
Residential,27.7549903,85.345414
Residential,27.7502752,85.3411844
Residential,27.7503042,85.3411176
Residential,27.7501829,85.3411356
Residential,27.75209,85.3421574
Residential,27.7503087,85.3411706
Residential,27.748687,85.3412673
Residential,27.7560417,85.346285
Residential,27.7560094,85.3465398
Residential,27.756365,85.3460683
Residential,27.7559631,85.3463138
Residential,27.7562969,85.3478199
Residential,27.7566133,85.3467813
Residential,27.7571842,85.3475217
Residential,27.7514709,85.3451984
Residential,27.7518411,85.3457188
Residential,27.7517684,85.345642
Residential,27.7520433,85.3457431
Residential,27.7502566,85.3412492
Residential,27.750298,85.3410349
